Id,Text,Layanan,Program,Sarana dan Prasarana,Teknis,sentimen,preprocessed,tweet_tokens,stemmed_only,stopword_only,stemmed_stopword,stemmed_only_string,stopword_only_string,stemmed_stopword_string
142,Inilah hebatnya RRI sekarang RRI punya stasiun tv yang program beritanya di siarkan serentak dan di replay Nasional yakni tv RRI (RRI net) gambarnya sudah hd jauh lebih maju daripada TVRI yang mengaku hd tapi gambar masih hd ABAL ABAL (menipu) (TVRI  sport hd) itupun sinyalnya pelit. Kalau aturan harus di gabung RRI TVRI di gabung jadi RTRI RRI lah yang berhak dan mengatur kebijakan karena RRIlah yang jauh lebih tua dan berpengalaman. TVRI sendiri aja kalah jauh sama tv swasta apalagi kualitas gambar dan jaringan. Seharusnya dua duanya berkolaborasi di setiap kota di situ ada transmisi RRI di situ juga transmisi pemancar TVRI juga harus di pasang di jadikan satu biar hemat atau di gabungkan dengan menara Telkom kan sama sama milik negara. Kalau ini di terapkan di seluruh wilayah RI sampai pelosok pelosok jangkauan RRI TVRI siaran analog / digital bisa keterima pesawat penerima dengan sangat baik. Kan setiap kota pasti ada menara Telkom. Kalau TVRI hanya daerah tertentu saja itupun jangkauan kalah sama tv swasta,1,1,0,1,positif,inilah hebatnya rri sekarang rri punya stasiun tv yang program beritanya di siarkan serentak dan di replay nasional yakni tv rri rri net gambarnya sudah hd jauh lebih maju daripada tvri yang mengaku hd tapi gambar masih hd abal abal menipu tvri sport hd itupun sinyalnya pelit kalau aturan harus di gabung rri tvri di gabung jadi rtri rri lah yang berhak dan mengatur kebijakan karena rrilah yang jauh lebih tua dan berpengalaman tvri sendiri aja kalah jauh sama tv swasta apalagi kualitas gambar dan jaringan seharusnya dua duanya berkolaborasi di setiap kota di situ ada transmisi rri di situ juga transmisi pemancar tvri juga harus di pasang di jadikan satu biar hemat atau di gabungkan dengan menara telkom kan sama sama milik negara kalau ini di terapkan di seluruh wilayah ri sampai pelosok pelosok jangkauan rri tvri siaran analog digital bisa keterima pesawat penerima dengan sangat baik kan setiap kota pasti ada menara telkom kalau tvri hanya daerah tertentu saja itupun jangkauan kalah sama tv swasta,"['inilah', 'hebatnya', 'rri', 'sekarang', 'rri', 'punya', 'stasiun', 'tv', 'yang', 'program', 'beritanya', 'di', 'siarkan', 'serentak', 'dan', 'di', 'replay', 'nasional', 'yakni', 'tv', 'rri', 'rri', 'net', 'gambarnya', 'sudah', 'hd', 'jauh', 'lebih', 'maju', 'daripada', 'tvri', 'yang', 'mengaku', 'hd', 'tapi', 'gambar', 'masih', 'hd', 'abal', 'abal', 'menipu', 'tvri', 'sport', 'hd', 'itupun', 'sinyalnya', 'pelit', 'kalau', 'aturan', 'harus', 'di', 'gabung', 'rri', 'tvri', 'di', 'gabung', 'jadi', 'rtri', 'rri', 'lah', 'yang', 'berhak', 'dan', 'mengatur', 'kebijakan', 'karena', 'rrilah', 'yang', 'jauh', 'lebih', 'tua', 'dan', 'berpengalaman', 'tvri', 'sendiri', 'aja', 'kalah', 'jauh', 'sama', 'tv', 'swasta', 'apalagi', 'kualitas', 'gambar', 'dan', 'jaringan', 'seharusnya', 'dua', 'duanya', 'berkolaborasi', 'di', 'setiap', 'kota', 'di', 'situ', 'ada', 'transmisi', 'rri', 'di', 'situ', 'juga', 'transmisi', 'pemancar', 'tvri', 'juga', 'harus', 'di', 'pasang', 'di', 'jadikan', 'satu', 'biar', 'hemat', 'atau', 'di', 'gabungkan', 'dengan', 'menara', 'telkom', 'kan', 'sama', 'sama', 'milik', 'negara', 'kalau', 'ini', 'di', 'terapkan', 'di', 'seluruh', 'wilayah', 'ri', 'sampai', 'pelosok', 'pelosok', 'jangkauan', 'rri', 'tvri', 'siaran', 'analog', 'digital', 'bisa', 'keterima', 'pesawat', 'penerima', 'dengan', 'sangat', 'baik', 'kan', 'setiap', 'kota', 'pasti', 'ada', 'menara', 'telkom', 'kalau', 'tvri', 'hanya', 'daerah', 'tertentu', 'saja', 'itupun', 'jangkauan', 'kalah', 'sama', 'tv', 'swasta']","['ini', 'hebat', 'rri', 'sekarang', 'rri', 'punya', 'stasiun', 'tv', 'yang', 'program', 'berita', 'di', 'siar', 'serentak', 'dan', 'di', 'replay', 'nasional', 'yakni', 'tv', 'rri', 'rri', 'net', 'gambar', 'sudah', 'hd', 'jauh', 'lebih', 'maju', 'daripada', 'tvri', 'yang', 'aku', 'hd', 'tapi', 'gambar', 'masih', 'hd', 'abal', 'abal', 'tipu', 'tvri', 'sport', 'hd', 'itu', 'sinyal', 'pelit', 'kalau', 'atur', 'harus', 'di', 'gabung', 'rri', 'tvri', 'di', 'gabung', 'jadi', 'rtri', 'rri', 'lah', 'yang', 'hak', 'dan', 'atur', 'bijak', 'karena', 'rrilah', 'yang', 'jauh', 'lebih', 'tua', 'dan', 'alam', 'tvri', 'sendiri', 'aja', 'kalah', 'jauh', 'sama', 'tv', 'swasta', 'apalagi', 'kualitas', 'gambar', 'dan', 'jaring', 'harus', 'dua', 'dua', 'kolaborasi', 'di', 'tiap', 'kota', 'di', 'situ', 'ada', 'transmisi', 'rri', 'di', 'situ', 'juga', 'transmisi', 'pancar', 'tvri', 'juga', 'harus', 'di', 'pasang', 'di', 'jadi', 'satu', 'biar', 'hemat', 'atau', 'di', 'gabung', 'dengan', 'menara', 'telkom', 'kan', 'sama', 'sama', 'milik', 'negara', 'kalau', 'ini', 'di', 'terap', 'di', 'seluruh', 'wilayah', 'ri', 'sampai', 'pelosok', 'pelosok', 'jangkau', 'rri', 'tvri', 'siar', 'analog', 'digital', 'bisa', 'terima', 'pesawat', 'terima', 'dengan', 'sangat', 'baik', 'kan', 'tiap', 'kota', 'pasti', 'ada', 'menara', 'telkom', 'kalau', 'tvri', 'hanya', 'daerah', 'tentu', 'saja', 'itu', 'jangkau', 'kalah', 'sama', 'tv', 'swasta']","['hebatnya', 'rri', 'rri', 'stasiun', 'tv', 'program', 'beritanya', 'siarkan', 'serentak', 'replay', 'nasional', 'tv', 'rri', 'rri', 'net', 'gambarnya', 'hd', 'maju', 'tvri', 'mengaku', 'hd', 'gambar', 'hd', 'abal', 'abal', 'menipu', 'tvri', 'sport', 'hd', 'itupun', 'sinyalnya', 'pelit', 'aturan', 'gabung', 'rri', 'tvri', 'gabung', 'rtri', 'rri', 'berhak', 'mengatur', 'kebijakan', 'rrilah', 'tua', 'berpengalaman', 'tvri', 'kalah', 'tv', 'swasta', 'kualitas', 'gambar', 'jaringan', 'duanya', 'berkolaborasi', 'kota', 'situ', 'transmisi', 'rri', 'situ', 'transmisi', 'pemancar', 'tvri', 'pasang', 'jadikan', 'hemat', 'gabungkan', 'menara', 'telkom', 'milik', 'negara', 'terapkan', 'wilayah', 'ri', 'pelosok', 'pelosok', 'jangkauan', 'rri', 'tvri', 'siaran', 'analog', 'digital', 'keterima', 'pesawat', 'penerima', 'kota', 'menara', 'telkom', 'tvri', 'daerah', 'itupun', 'jangkauan', 'kalah', 'tv', 'swasta']","['hebat', 'rri', 'rri', 'stasiun', 'tv', 'program', 'berita', 'siar', 'serentak', 'replay', 'nasional', 'tv', 'rri', 'rri', 'net', 'gambar', 'hd', 'maju', 'tvri', 'aku', 'hd', 'gambar', 'hd', 'abal', 'abal', 'tipu', 'tvri', 'sport', 'hd', 'itu', 'sinyal', 'pelit', 'atur', 'gabung', 'rri', 'tvri', 'gabung', 'rtri', 'rri', 'hak', 'atur', 'bijak', 'rrilah', 'tua', 'alam', 'tvri', 'kalah', 'tv', 'swasta', 'kualitas', 'gambar', 'jaring', 'dua', 'kolaborasi', 'kota', 'situ', 'transmisi', 'rri', 'situ', 'transmisi', 'pancar', 'tvri', 'pasang', 'jadi', 'hemat', 'gabung', 'menara', 'telkom', 'milik', 'negara', 'terap', 'wilayah', 'ri', 'pelosok', 'pelosok', 'jangkau', 'rri', 'tvri', 'siar', 'analog', 'digital', 'terima', 'pesawat', 'terima', 'kota', 'menara', 'telkom', 'tvri', 'daerah', 'itu', 'jangkau', 'kalah', 'tv', 'swasta']",ini hebat rri sekarang rri punya stasiun tv yang program berita di siar serentak dan di replay nasional yakni tv rri rri net gambar sudah hd jauh lebih maju daripada tvri yang aku hd tapi gambar masih hd abal abal tipu tvri sport hd itu sinyal pelit kalau atur harus di gabung rri tvri di gabung jadi rtri rri lah yang hak dan atur bijak karena rrilah yang jauh lebih tua dan alam tvri sendiri aja kalah jauh sama tv swasta apalagi kualitas gambar dan jaring harus dua dua kolaborasi di tiap kota di situ ada transmisi rri di situ juga transmisi pancar tvri juga harus di pasang di jadi satu biar hemat atau di gabung dengan menara telkom kan sama sama milik negara kalau ini di terap di seluruh wilayah ri sampai pelosok pelosok jangkau rri tvri siar analog digital bisa terima pesawat terima dengan sangat baik kan tiap kota pasti ada menara telkom kalau tvri hanya daerah tentu saja itu jangkau kalah sama tv swasta,hebatnya rri rri stasiun tv program beritanya siarkan serentak replay nasional tv rri rri net gambarnya hd maju tvri mengaku hd gambar hd abal abal menipu tvri sport hd itupun sinyalnya pelit aturan gabung rri tvri gabung rtri rri berhak mengatur kebijakan rrilah tua berpengalaman tvri kalah tv swasta kualitas gambar jaringan duanya berkolaborasi kota situ transmisi rri situ transmisi pemancar tvri pasang jadikan hemat gabungkan menara telkom milik negara terapkan wilayah ri pelosok pelosok jangkauan rri tvri siaran analog digital keterima pesawat penerima kota menara telkom tvri daerah itupun jangkauan kalah tv swasta,hebat rri rri stasiun tv program berita siar serentak replay nasional tv rri rri net gambar hd maju tvri aku hd gambar hd abal abal tipu tvri sport hd itu sinyal pelit atur gabung rri tvri gabung rtri rri hak atur bijak rrilah tua alam tvri kalah tv swasta kualitas gambar jaring dua kolaborasi kota situ transmisi rri situ transmisi pancar tvri pasang jadi hemat gabung menara telkom milik negara terap wilayah ri pelosok pelosok jangkau rri tvri siar analog digital terima pesawat terima kota menara telkom tvri daerah itu jangkau kalah tv swasta
312,Instalasi strategis,0,0,0,1,positif,instalasi strategis,"['instalasi', 'strategis']","['instalasi', 'strategis']","['instalasi', 'strategis']","['instalasi', 'strategis']",instalasi strategis,instalasi strategis,instalasi strategis
620,Ish kerennn gilakkk . Tanpa headset,0,0,0,1,positif,ish kerennn gilakkk tanpa headset,"['ish', 'kerennn', 'gilakkk', 'tanpa', 'headset']","['ish', 'kerennn', 'gilakkk', 'tanpa', 'headset']","['ish', 'kerennn', 'gilakkk', 'headset']","['ish', 'kerennn', 'gilakkk', 'headset']",ish kerennn gilakkk tanpa headset,ish kerennn gilakkk headset,ish kerennn gilakkk headset
10,Itu sambil dengerin siara langSUng dari RRI Pro  FM yang selalu detail sebutin nama-nama pemainnya,0,1,0,0,positif,itu sambil dengerin siara langsung dari rri pro fm yang selalu detail sebutin nama nama pemainnya,"['itu', 'sambil', 'dengerin', 'siara', 'langsung', 'dari', 'rri', 'pro', 'fm', 'yang', 'selalu', 'detail', 'sebutin', 'nama', 'nama', 'pemainnya']","['itu', 'sambil', 'dengerin', 'siara', 'langsung', 'dari', 'rri', 'pro', 'fm', 'yang', 'selalu', 'detail', 'sebutin', 'nama', 'nama', 'main']","['dengerin', 'siara', 'langsung', 'rri', 'pro', 'fm', 'detail', 'sebutin', 'nama', 'nama', 'pemainnya']","['dengerin', 'siara', 'langsung', 'rri', 'pro', 'fm', 'detail', 'sebutin', 'nama', 'nama', 'main']",itu sambil dengerin siara langsung dari rri pro fm yang selalu detail sebutin nama nama main,dengerin siara langsung rri pro fm detail sebutin nama nama pemainnya,dengerin siara langsung rri pro fm detail sebutin nama nama main
498,Jadi ingat RRI yg memberitakan harga harga sembako dan sayur mayur<br>Harga kol gepeng bawang merah bawang putih cabe rawitðð<br>Ngomong saya juga ga tau apa itu kol gepengðð,0,1,0,0,positif,jadi ingat rri yg memberitakan harga harga sembako dan sayur mayur br harga kol gepeng bawang merah bawang putih cabe rawit br ngomong saya juga ga tau apa itu kol gepeng,"['jadi', 'ingat', 'rri', 'yg', 'memberitakan', 'harga', 'harga', 'sembako', 'dan', 'sayur', 'mayur', 'br', 'harga', 'kol', 'gepeng', 'bawang', 'merah', 'bawang', 'putih', 'cabe', 'rawit', 'br', 'ngomong', 'saya', 'juga', 'ga', 'tau', 'apa', 'itu', 'kol', 'gepeng']","['jadi', 'ingat', 'rri', 'yg', 'berita', 'harga', 'harga', 'sembako', 'dan', 'sayur', 'mayur', 'br', 'harga', 'kol', 'gepeng', 'bawang', 'merah', 'bawang', 'putih', 'cabe', 'rawit', 'br', 'ngomong', 'saya', 'juga', 'ga', 'tau', 'apa', 'itu', 'kol', 'gepeng']","['rri', 'memberitakan', 'harga', 'harga', 'sembako', 'sayur', 'mayur', 'br', 'harga', 'kol', 'gepeng', 'bawang', 'merah', 'bawang', 'putih', 'cabe', 'rawit', 'br', 'ngomong', 'kol', 'gepeng']","['rri', 'berita', 'harga', 'harga', 'sembako', 'sayur', 'mayur', 'br', 'harga', 'kol', 'gepeng', 'bawang', 'merah', 'bawang', 'putih', 'cabe', 'rawit', 'br', 'ngomong', 'kol', 'gepeng']",jadi ingat rri yg berita harga harga sembako dan sayur mayur br harga kol gepeng bawang merah bawang putih cabe rawit br ngomong saya juga ga tau apa itu kol gepeng,rri memberitakan harga harga sembako sayur mayur br harga kol gepeng bawang merah bawang putih cabe rawit br ngomong kol gepeng,rri berita harga harga sembako sayur mayur br harga kol gepeng bawang merah bawang putih cabe rawit br ngomong kol gepeng
478,Jadul sampe skrg seimbang msh favorit di radio. Gk pake listrik cm batre dan ringan sepopuler softdrinkðbhkn kmren klo ngikut perkembangan di alat komunikasi malah jd unggulan promo utk jualan.,0,0,0,1,positif,jadul sampe skrg seimbang msh favorit di radio gk pake listrik cm batre dan ringan sepopuler softdrinkbhkn kmren klo ngikut perkembangan di alat komunikasi malah jd unggulan promo utk jualan,"['jadul', 'sampe', 'skrg', 'seimbang', 'msh', 'favorit', 'di', 'radio', 'gk', 'pake', 'listrik', 'cm', 'batre', 'dan', 'ringan', 'sepopuler', 'softdrinkbhkn', 'kmren', 'klo', 'ngikut', 'perkembangan', 'di', 'alat', 'komunikasi', 'malah', 'jd', 'unggulan', 'promo', 'utk', 'jualan']","['jadul', 'sampe', 'skrg', 'imbang', 'msh', 'favorit', 'di', 'radio', 'gk', 'pake', 'listrik', 'cm', 'batre', 'dan', 'ringan', 'populer', 'softdrinkbhkn', 'kmren', 'klo', 'ngikut', 'kembang', 'di', 'alat', 'komunikasi', 'malah', 'jd', 'unggul', 'promo', 'utk', 'jual']","['jadul', 'sampe', 'skrg', 'seimbang', 'msh', 'favorit', 'radio', 'gk', 'pake', 'listrik', 'cm', 'batre', 'ringan', 'sepopuler', 'softdrinkbhkn', 'kmren', 'ngikut', 'perkembangan', 'alat', 'komunikasi', 'unggulan', 'promo', 'jualan']","['jadul', 'sampe', 'skrg', 'imbang', 'msh', 'favorit', 'radio', 'gk', 'pake', 'listrik', 'cm', 'batre', 'ringan', 'populer', 'softdrinkbhkn', 'kmren', 'ngikut', 'kembang', 'alat', 'komunikasi', 'unggul', 'promo', 'jual']",jadul sampe skrg imbang msh favorit di radio gk pake listrik cm batre dan ringan populer softdrinkbhkn kmren klo ngikut kembang di alat komunikasi malah jd unggul promo utk jual,jadul sampe skrg seimbang msh favorit radio gk pake listrik cm batre ringan sepopuler softdrinkbhkn kmren ngikut perkembangan alat komunikasi unggulan promo jualan,jadul sampe skrg imbang msh favorit radio gk pake listrik cm batre ringan populer softdrinkbhkn kmren ngikut kembang alat komunikasi unggul promo jual
222,Jalan nya sempit tapu parkiran mobilnya luas. Depan RRI selalu macet,0,0,1,0,positif,jalan nya sempit tapu parkiran mobilnya luas depan rri selalu macet,"['jalan', 'nya', 'sempit', 'tapu', 'parkiran', 'mobilnya', 'luas', 'depan', 'rri', 'selalu', 'macet']","['jalan', 'nya', 'sempit', 'tapu', 'parkir', 'mobil', 'luas', 'depan', 'rri', 'selalu', 'macet']","['jalan', 'sempit', 'tapu', 'parkiran', 'mobilnya', 'luas', 'rri', 'macet']","['jalan', 'sempit', 'tapu', 'parkir', 'mobil', 'luas', 'rri', 'macet']",jalan nya sempit tapu parkir mobil luas depan rri selalu macet,jalan sempit tapu parkiran mobilnya luas rri macet,jalan sempit tapu parkir mobil luas rri macet
141,Jangkauannya sampai mana nih,0,0,0,1,negatif,jangkauannya sampai mana nih,"['jangkauannya', 'sampai', 'mana', 'nih']","['jangkau', 'sampai', 'mana', 'nih']",['jangkauannya'],['jangkau'],jangkau sampai mana nih,jangkauannya,jangkau
639,Jaringan jelek bgt ajg,0,0,0,1,negatif,jaringan jelek bgt ajg,"['jaringan', 'jelek', 'bgt', 'ajg']","['jaring', 'jelek', 'bgt', 'ajg']","['jaringan', 'jelek', 'bgt', 'ajg']","['jaring', 'jelek', 'bgt', 'ajg']",jaring jelek bgt ajg,jaringan jelek bgt ajg,jaring jelek bgt ajg
415,Joss... ??,0,0,0,0,positif,joss,['joss'],['joss'],['joss'],['joss'],joss,joss,joss
106,Juri ga salah nilai kupang masuk segituuu lebaay berlebihan capeee kaleee juri nya jadi ngasal masukin  besarnta,0,0,0,0,negatif,juri ga salah nilai kupang masuk segituuu lebaay berlebihan capeee kaleee juri nya jadi ngasal masukin besarnta,"['juri', 'ga', 'salah', 'nilai', 'kupang', 'masuk', 'segituuu', 'lebaay', 'berlebihan', 'capeee', 'kaleee', 'juri', 'nya', 'jadi', 'ngasal', 'masukin', 'besarnta']","['juri', 'ga', 'salah', 'nilai', 'kupang', 'masuk', 'segituuu', 'lebaay', 'lebih', 'capeee', 'kaleee', 'juri', 'nya', 'jadi', 'ngasal', 'masukin', 'besarnta']","['juri', 'salah', 'nilai', 'kupang', 'masuk', 'segituuu', 'lebaay', 'capeee', 'kaleee', 'juri', 'ngasal', 'masukin', 'besarnta']","['juri', 'salah', 'nilai', 'kupang', 'masuk', 'segituuu', 'lebaay', 'capeee', 'kaleee', 'juri', 'ngasal', 'masukin', 'besarnta']",juri ga salah nilai kupang masuk segituuu lebaay lebih capeee kaleee juri nya jadi ngasal masukin besarnta,juri salah nilai kupang masuk segituuu lebaay capeee kaleee juri ngasal masukin besarnta,juri salah nilai kupang masuk segituuu lebaay capeee kaleee juri ngasal masukin besarnta
84,Juri pengumumannya belepotan,0,1,0,0,negatif,juri pengumumannya belepotan,"['juri', 'pengumumannya', 'belepotan']","['juri', 'umum', 'belepotan']","['juri', 'pengumumannya', 'belepotan']","['juri', 'umum', 'belepotan']",juri umum belepotan,juri pengumumannya belepotan,juri umum belepotan
82,Jurinya bikin php pas pengumuman pemenang cewek nya. Kasian Amira. Tapi overall setuju banget sama placement juaranya. Yang cowok udah jelas Florentino yang paling aman dan hampir ga ada pitchy nya. Yang lain banyak pitchy karna kebanyakan riff and run. Kalau yang cewek Maria emang tekniknya udah tingkat tinggi walaupun sempet kepleset sedikit karna terlalu beremosi. Amira kerendahan aja depannya sisanya bagus karna ga banyak riff and run jadi hampir ga ada yang fals. Semangat terus semua peserta,0,1,0,0,negatif,jurinya bikin php pas pengumuman pemenang cewek nya kasian amira tapi overall setuju banget sama placement juaranya yang cowok udah jelas florentino yang paling aman dan hampir ga ada pitchy nya yang lain banyak pitchy karna kebanyakan riff and run kalau yang cewek maria emang tekniknya udah tingkat tinggi walaupun sempet kepleset sedikit karna terlalu beremosi amira kerendahan aja depannya sisanya bagus karna ga banyak riff and run jadi hampir ga ada yang fals semangat terus semua peserta,"['jurinya', 'bikin', 'php', 'pas', 'pengumuman', 'pemenang', 'cewek', 'nya', 'kasian', 'amira', 'tapi', 'overall', 'setuju', 'banget', 'sama', 'placement', 'juaranya', 'yang', 'cowok', 'udah', 'jelas', 'florentino', 'yang', 'paling', 'aman', 'dan', 'hampir', 'ga', 'ada', 'pitchy', 'nya', 'yang', 'lain', 'banyak', 'pitchy', 'karna', 'kebanyakan', 'riff', 'and', 'run', 'kalau', 'yang', 'cewek', 'maria', 'emang', 'tekniknya', 'udah', 'tingkat', 'tinggi', 'walaupun', 'sempet', 'kepleset', 'sedikit', 'karna', 'terlalu', 'beremosi', 'amira', 'kerendahan', 'aja', 'depannya', 'sisanya', 'bagus', 'karna', 'ga', 'banyak', 'riff', 'and', 'run', 'jadi', 'hampir', 'ga', 'ada', 'yang', 'fals', 'semangat', 'terus', 'semua', 'peserta']","['juri', 'bikin', 'php', 'pas', 'umum', 'menang', 'cewek', 'nya', 'kasi', 'amira', 'tapi', 'overall', 'tuju', 'banget', 'sama', 'placement', 'juara', 'yang', 'cowok', 'udah', 'jelas', 'florentino', 'yang', 'paling', 'aman', 'dan', 'hampir', 'ga', 'ada', 'pitchy', 'nya', 'yang', 'lain', 'banyak', 'pitchy', 'karna', 'banyak', 'riff', 'and', 'run', 'kalau', 'yang', 'cewek', 'maria', 'emang', 'teknik', 'udah', 'tingkat', 'tinggi', 'walaupun', 'sempet', 'kepleset', 'sedikit', 'karna', 'terlalu', 'ros', 'amira', 'rendah', 'aja', 'depan', 'sisa', 'bagus', 'karna', 'ga', 'banyak', 'riff', 'and', 'run', 'jadi', 'hampir', 'ga', 'ada', 'yang', 'fals', 'semangat', 'terus', 'semua', 'serta']","['jurinya', 'php', 'pas', 'pengumuman', 'pemenang', 'cewek', 'kasian', 'amira', 'overall', 'setuju', 'banget', 'placement', 'juaranya', 'cowok', 'udah', 'florentino', 'aman', 'pitchy', 'pitchy', 'karna', 'kebanyakan', 'riff', 'and', 'run', 'cewek', 'maria', 'emang', 'tekniknya', 'udah', 'tingkat', 'sempet', 'kepleset', 'karna', 'beremosi', 'amira', 'kerendahan', 'depannya', 'sisanya', 'bagus', 'karna', 'riff', 'and', 'run', 'fals', 'semangat', 'peserta']","['juri', 'php', 'pas', 'umum', 'menang', 'cewek', 'kasi', 'amira', 'overall', 'tuju', 'banget', 'placement', 'juara', 'cowok', 'udah', 'florentino', 'aman', 'pitchy', 'pitchy', 'karna', 'banyak', 'riff', 'and', 'run', 'cewek', 'maria', 'emang', 'teknik', 'udah', 'tingkat', 'sempet', 'kepleset', 'karna', 'ros', 'amira', 'rendah', 'depan', 'sisa', 'bagus', 'karna', 'riff', 'and', 'run', 'fals', 'semangat', 'serta']",juri bikin php pas umum menang cewek nya kasi amira tapi overall tuju banget sama placement juara yang cowok udah jelas florentino yang paling aman dan hampir ga ada pitchy nya yang lain banyak pitchy karna banyak riff and run kalau yang cewek maria emang teknik udah tingkat tinggi walaupun sempet kepleset sedikit karna terlalu ros amira rendah aja depan sisa bagus karna ga banyak riff and run jadi hampir ga ada yang fals semangat terus semua serta,jurinya php pas pengumuman pemenang cewek kasian amira overall setuju banget placement juaranya cowok udah florentino aman pitchy pitchy karna kebanyakan riff and run cewek maria emang tekniknya udah tingkat sempet kepleset karna beremosi amira kerendahan depannya sisanya bagus karna riff and run fals semangat peserta,juri php pas umum menang cewek kasi amira overall tuju banget placement juara cowok udah florentino aman pitchy pitchy karna banyak riff and run cewek maria emang teknik udah tingkat sempet kepleset karna ros amira rendah depan sisa bagus karna riff and run fals semangat serta
16,"KECERDASAN BAHASA INDONESIA...!
Ada programma RRI
--->""Indonesia menyapa pagi siang sore/petang malam""
Tetapi saya belum pernah mendengar
si pagi
si siang
si sore
si malam
merespon sapaan Indonesia...!
INI PASTI ADA YANG SALAH...!
YANG BENAR :
--->
RRI pagi
RRI siang
RRI sore
RRI malam
menyapa Indonesia...!
",0,1,0,0,negatif,kecerdasan bahasa indonesia ada programma rri indonesia menyapa pagi siang sore petang malam tetapi saya belum pernah mendengar si pagi si siang si sore si malam merespon sapaan indonesia ini pasti ada yang salah yang benar rri pagi rri siang rri sore rri malam menyapa indonesia,"['kecerdasan', 'bahasa', 'indonesia', 'ada', 'programma', 'rri', 'indonesia', 'menyapa', 'pagi', 'siang', 'sore', 'petang', 'malam', 'tetapi', 'saya', 'belum', 'pernah', 'mendengar', 'si', 'pagi', 'si', 'siang', 'si', 'sore', 'si', 'malam', 'merespon', 'sapaan', 'indonesia', 'ini', 'pasti', 'ada', 'yang', 'salah', 'yang', 'benar', 'rri', 'pagi', 'rri', 'siang', 'rri', 'sore', 'rri', 'malam', 'menyapa', 'indonesia']","['cerdas', 'bahasa', 'indonesia', 'ada', 'programma', 'rri', 'indonesia', 'sapa', 'pagi', 'siang', 'sore', 'petang', 'malam', 'tetapi', 'saya', 'belum', 'pernah', 'dengar', 'si', 'pagi', 'si', 'siang', 'si', 'sore', 'si', 'malam', 'merespon', 'sapa', 'indonesia', 'ini', 'pasti', 'ada', 'yang', 'salah', 'yang', 'benar', 'rri', 'pagi', 'rri', 'siang', 'rri', 'sore', 'rri', 'malam', 'sapa', 'indonesia']","['kecerdasan', 'bahasa', 'indonesia', 'programma', 'rri', 'indonesia', 'menyapa', 'pagi', 'siang', 'sore', 'petang', 'malam', 'mendengar', 'pagi', 'siang', 'sore', 'malam', 'merespon', 'sapaan', 'indonesia', 'salah', 'rri', 'pagi', 'rri', 'siang', 'rri', 'sore', 'rri', 'malam', 'menyapa', 'indonesia']","['cerdas', 'bahasa', 'indonesia', 'programma', 'rri', 'indonesia', 'sapa', 'pagi', 'siang', 'sore', 'petang', 'malam', 'dengar', 'pagi', 'siang', 'sore', 'malam', 'merespon', 'sapa', 'indonesia', 'salah', 'rri', 'pagi', 'rri', 'siang', 'rri', 'sore', 'rri', 'malam', 'sapa', 'indonesia']",cerdas bahasa indonesia ada programma rri indonesia sapa pagi siang sore petang malam tetapi saya belum pernah dengar si pagi si siang si sore si malam merespon sapa indonesia ini pasti ada yang salah yang benar rri pagi rri siang rri sore rri malam sapa indonesia,kecerdasan bahasa indonesia programma rri indonesia menyapa pagi siang sore petang malam mendengar pagi siang sore malam merespon sapaan indonesia salah rri pagi rri siang rri sore rri malam menyapa indonesia,cerdas bahasa indonesia programma rri indonesia sapa pagi siang sore petang malam dengar pagi siang sore malam merespon sapa indonesia salah rri pagi rri siang rri sore rri malam sapa indonesia
